,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
145,31,0.02074570002150722,20.0,64.0,10,10000,1
146,32,0.020877000002656132,20.0,65.0,10,10000,1
147,33,0.021111700014444068,19.0,67.0,10,10000,1
148,34,0.0212537000188604,19.0,68.0,10,10000,1
149,35,0.02139440001337789,19.0,69.0,10,10000,1
150,36,0.021536200016271323,19.0,70.0,10,10000,1
151,37,0.021677700016880408,19.0,71.0,10,10000,1
152,38,0.021820099995238706,19.0,72.0,10,10000,1
153,39,0.02197820000583306,19.0,73.0,10,10000,1
154,40,0.022135800012620166,19.0,74.0,10,10000,1
155,41,0.022376200009603053,19.0,75.0,10,10000,1
156,42,0.02251740000792779,17.0,77.0,10,10000,1
157,43,0.022666300006676465,16.0,79.0,10,10000,1
158,44,0.022827800014056265,16.0,80.0,10,10000,1
159,45,0.023006700008409098,16.0,81.0,10,10000,1
160,46,0.023162299999967217,16.0,82.0,10,10000,1
161,47,0.02329700000700541,16.0,83.0,10,10000,1
162,48,0.023478600021917373,15.0,85.0,10,10000,1
163,49,0.023582299996633083,15.0,86.0,10,10000,1
164,50,0.023685799998929724,15.0,87.0,10,10000,1
165,51,0.02379190002102405,15.0,88.0,10,10000,1
166,52,0.023920800013002008,14.0,90.0,10,10000,1
167,53,0.02413700000033714,14.0,91.0,10,10000,1
168,54,0.024259300000267103,14.0,92.0,10,10000,1
169,55,0.02443020002101548,14.0,93.0,10,10000,1
170,56,0.02453700001933612,12.0,95.0,10,10000,1
171,57,0.02464360001613386,12.0,96.0,10,10000,1
172,58,0.024750600015977398,11.0,98.0,10,10000,1
173,59,0.02487160000600852,11.0,99.0,10,10000,1
174,60,0.024981900001876056,11.0,100.0,10,10000,1
175,61,0.02509219999774359,9.0,102.0,10,10000,1
176,62,0.025201800017384812,9.0,103.0,10,10000,1
177,63,0.025312400015536696,9.0,104.0,10,10000,1
178,64,0.02548820001538843,9.0,105.0,10,10000,1
179,65,0.025666200002888218,9.0,106.0,10,10000,1
180,66,0.0257800999970641,9.0,107.0,10,10000,1
181,67,0.02589530000113882,9.0,108.0,10,10000,1
182,68,0.02600640000309795,9.0,109.0,10,10000,1
183,69,0.026119800022570416,9.0,110.0,10,10000,1
184,70,0.026299500023014843,9.0,111.0,10,10000,1
185,71,0.02641419999417849,9.0,112.0,10,10000,1
186,1,0.006003700022120029,30.0,113.0,10,10000,2
187,2,0.0060913000197615474,30.0,114.0,10,10000,2
188,3,0.006242300005396828,30.0,115.0,10,10000,2
189,4,0.006324900023173541,30.0,116.0,10,10000,2
190,5,0.006473900022683665,30.0,117.0,10,10000,2
191,6,0.006624800007557496,30.0,118.0,10,10000,2
192,7,0.0067743000108748674,29.0,120.0,10,10000,2
193,8,0.00686429999768734,29.0,121.0,10,10000,2
194,9,0.0069500000099651515,29.0,122.0,10,10000,2
195,10,0.007035600021481514,29.0,123.0,10,10000,2
196,11,0.007188100018538535,29.0,124.0,10,10000,2
197,12,0.007274800009327009,29.0,125.0,10,10000,2
198,13,0.007362000003922731,29.0,126.0,10,10000,2
199,14,0.007449600001564249,29.0,127.0,10,10000,2
200,15,0.00753689999692142,28.0,129.0,10,10000,2
201,16,0.007624899997608736,28.0,130.0,10,10000,2
202,17,0.007713900005910546,26.0,132.0,10,10000,2
203,18,0.007808900001691654,26.0,133.0,10,10000,2
204,19,0.00790440000128001,26.0,134.0,10,10000,2
205,20,0.00799490002100356,26.0,135.0,10,10000,2
206,21,0.008085400011623278,26.0,136.0,10,10000,2
207,22,0.013416700006928295,25.0,138.0,10,10000,2
208,23,0.019538599997758865,25.0,139.0,10,10000,2
209,24,0.019680500001413748,24.0,141.0,10,10000,2
210,25,0.01981630001682788,23.0,143.0,10,10000,2
211,26,0.019961000012699515,22.0,145.0,10,10000,2
212,27,0.020200700004352257,21.0,147.0,10,10000,2
213,28,0.02033660002052784,21.0,148.0,10,10000,2
214,29,0.020472200005315244,21.0,149.0,10,10000,2
215,30,0.020608399994671345,21.0,150.0,10,10000,2
216,31,0.02074570002150722,21.0,151.0,10,10000,2
217,32,0.020877000002656132,21.0,152.0,10,10000,2
218,33,0.021111700014444068,21.0,153.0,10,10000,2
219,34,0.0212537000188604,21.0,154.0,10,10000,2
220,35,0.02139440001337789,21.0,155.0,10,10000,2
221,36,0.021536200016271323,21.0,156.0,10,10000,2
222,37,0.021677700016880408,21.0,157.0,10,10000,2
223,1,0.006003700022120029,29.0,158.0,10,10000,3
224,2,0.0060913000197615474,29.0,159.0,10,10000,3
225,3,0.006242300005396828,29.0,160.0,10,10000,3
226,4,0.006324900023173541,26.0,162.0,10,10000,3
227,5,0.006473900022683665,25.0,164.0,10,10000,3
228,6,0.006624800007557496,25.0,165.0,10,10000,3
229,7,0.0067743000108748674,24.0,167.0,10,10000,3
230,8,0.00686429999768734,23.0,169.0,10,10000,3
231,9,0.0069500000099651515,22.0,171.0,10,10000,3
232,10,0.007035600021481514,22.0,172.0,10,10000,3
233,11,0.007188100018538535,22.0,173.0,10,10000,3
234,12,0.007274800009327009,22.0,174.0,10,10000,3
235,13,0.007362000003922731,22.0,175.0,10,10000,3
236,14,0.007449600001564249,21.0,177.0,10,10000,3
237,15,0.00753689999692142,21.0,178.0,10,10000,3
238,16,0.007624899997608736,20.0,180.0,10,10000,3
239,17,0.007713900005910546,20.0,181.0,10,10000,3
240,18,0.007808900001691654,20.0,182.0,10,10000,3
241,19,0.00790440000128001,19.0,184.0,10,10000,3
242,20,0.00799490002100356,19.0,185.0,10,10000,3
243,21,0.008085400011623278,19.0,186.0,10,10000,3
244,22,0.013416700006928295,19.0,187.0,10,10000,3
245,23,0.019538599997758865,17.0,189.0,10,10000,3
246,24,0.019680500001413748,17.0,190.0,10,10000,3
247,25,0.01981630001682788,17.0,191.0,10,10000,3
248,26,0.019961000012699515,16.0,193.0,10,10000,3
249,27,0.020200700004352257,16.0,194.0,10,10000,3
250,28,0.02033660002052784,16.0,195.0,10,10000,3
251,29,0.020472200005315244,16.0,196.0,10,10000,3
252,30,0.020608399994671345,15.0,198.0,10,10000,3
253,31,0.02074570002150722,15.0,199.0,10,10000,3
254,32,0.020877000002656132,15.0,200.0,10,10000,3
255,33,0.021111700014444068,15.0,201.0,10,10000,3
256,34,0.0212537000188604,15.0,202.0,10,10000,3
257,35,0.02139440001337789,15.0,203.0,10,10000,3
258,36,0.021536200016271323,14.0,205.0,10,10000,3
259,37,0.021677700016880408,14.0,206.0,10,10000,3
260,38,0.021820099995238706,14.0,207.0,10,10000,3
261,39,0.02197820000583306,13.0,209.0,10,10000,3
262,40,0.022135800012620166,13.0,210.0,10,10000,3
263,41,0.022376200009603053,13.0,211.0,10,10000,3
264,42,0.02251740000792779,13.0,212.0,10,10000,3
265,43,0.022666300006676465,13.0,213.0,10,10000,3
266,44,0.022827800014056265,13.0,214.0,10,10000,3
267,45,0.023006700008409098,13.0,215.0,10,10000,3
268,46,0.023162299999967217,13.0,216.0,10,10000,3
269,47,0.02329700000700541,13.0,217.0,10,10000,3
270,48,0.023478600021917373,13.0,218.0,10,10000,3
271,49,0.023582299996633083,13.0,219.0,10,10000,3
272,1,0.006003700022120029,24.0,220.0,10,10000,4
273,2,0.0060913000197615474,24.0,221.0,10,10000,4
274,3,0.006242300005396828,24.0,222.0,10,10000,4
275,4,0.006324900023173541,22.0,224.0,10,10000,4
276,5,0.006473900022683665,20.0,226.0,10,10000,4
277,6,0.006624800007557496,20.0,227.0,10,10000,4
278,7,0.0067743000108748674,18.0,229.0,10,10000,4
279,8,0.00686429999768734,18.0,230.0,10,10000,4
280,9,0.0069500000099651515,18.0,231.0,10,10000,4
281,10,0.007035600021481514,18.0,232.0,10,10000,4
282,11,0.007188100018538535,16.0,234.0,10,10000,4
283,12,0.007274800009327009,16.0,235.0,10,10000,4
284,13,0.007362000003922731,16.0,236.0,10,10000,4
285,14,0.007449600001564249,16.0,237.0,10,10000,4
286,15,0.00753689999692142,16.0,238.0,10,10000,4
287,16,0.007624899997608736,15.0,240.0,10,10000,4
288,17,0.007713900005910546,15.0,241.0,10,10000,4
289,18,0.007808900001691654,15.0,242.0,10,10000,4
290,19,0.00790440000128001,15.0,243.0,10,10000,4
291,20,0.00799490002100356,15.0,244.0,10,10000,4
292,21,0.008085400011623278,15.0,245.0,10,10000,4
293,22,0.013416700006928295,15.0,246.0,10,10000,4
294,23,0.019538599997758865,15.0,247.0,10,10000,4
295,24,0.019680500001413748,15.0,248.0,10,10000,4
296,25,0.01981630001682788,15.0,249.0,10,10000,4
297,26,0.019961000012699515,15.0,250.0,10,10000,4
298,1,0.006003700022120029,26.0,252.0,10,10000,5
299,2,0.0060913000197615474,26.0,253.0,10,10000,5
300,3,0.006242300005396828,26.0,254.0,10,10000,5
301,4,0.006324900023173541,25.0,256.0,10,10000,5
302,5,0.006473900022683665,24.0,258.0,10,10000,5
303,6,0.006624800007557496,23.0,260.0,10,10000,5
304,7,0.0067743000108748674,23.0,261.0,10,10000,5
305,8,0.00686429999768734,23.0,262.0,10,10000,5
306,9,0.0069500000099651515,21.0,264.0,10,10000,5
307,10,0.007035600021481514,20.0,266.0,10,10000,5
308,11,0.007188100018538535,20.0,267.0,10,10000,5
309,12,0.007274800009327009,20.0,268.0,10,10000,5
310,13,0.007362000003922731,20.0,269.0,10,10000,5
311,14,0.007449600001564249,20.0,270.0,10,10000,5
312,15,0.00753689999692142,20.0,271.0,10,10000,5
313,16,0.007624899997608736,20.0,272.0,10,10000,5
314,17,0.007713900005910546,20.0,273.0,10,10000,5
315,18,0.007808900001691654,20.0,274.0,10,10000,5
316,19,0.00790440000128001,20.0,275.0,10,10000,5
317,20,0.00799490002100356,20.0,276.0,10,10000,5
318,1,0.006003700022120029,29.0,277.0,10,10000,6
319,2,0.0060913000197615474,26.0,279.0,10,10000,6
320,3,0.006242300005396828,25.0,281.0,10,10000,6
321,4,0.006324900023173541,24.0,283.0,10,10000,6
322,5,0.006473900022683665,24.0,284.0,10,10000,6
323,6,0.006624800007557496,24.0,285.0,10,10000,6
324,7,0.0067743000108748674,24.0,286.0,10,10000,6
325,8,0.00686429999768734,24.0,287.0,10,10000,6
326,9,0.0069500000099651515,24.0,288.0,10,10000,6
327,10,0.007035600021481514,23.0,290.0,10,10000,6
328,11,0.007188100018538535,22.0,292.0,10,10000,6
329,12,0.007274800009327009,21.0,294.0,10,10000,6
330,13,0.007362000003922731,21.0,295.0,10,10000,6
331,14,0.007449600001564249,21.0,296.0,10,10000,6
332,15,0.00753689999692142,21.0,297.0,10,10000,6
333,16,0.007624899997608736,21.0,298.0,10,10000,6
334,17,0.007713900005910546,21.0,299.0,10,10000,6
335,18,0.007808900001691654,21.0,300.0,10,10000,6
336,19,0.00790440000128001,20.0,302.0,10,10000,6
337,20,0.00799490002100356,20.0,303.0,10,10000,6
338,21,0.008085400011623278,20.0,304.0,10,10000,6
339,22,0.013416700006928295,17.0,306.0,10,10000,6
340,23,0.019538599997758865,17.0,307.0,10,10000,6
341,24,0.019680500001413748,17.0,308.0,10,10000,6
342,25,0.01981630001682788,17.0,309.0,10,10000,6
343,26,0.019961000012699515,17.0,310.0,10,10000,6
344,27,0.020200700004352257,17.0,311.0,10,10000,6
345,28,0.02033660002052784,17.0,312.0,10,10000,6
346,29,0.020472200005315244,17.0,313.0,10,10000,6
347,30,0.020608399994671345,17.0,314.0,10,10000,6
348,31,0.02074570002150722,16.0,316.0,10,10000,6
349,32,0.020877000002656132,16.0,317.0,10,10000,6
350,33,0.021111700014444068,16.0,318.0,10,10000,6
351,34,0.0212537000188604,16.0,319.0,10,10000,6
352,35,0.02139440001337789,16.0,320.0,10,10000,6
353,36,0.021536200016271323,16.0,321.0,10,10000,6
354,37,0.021677700016880408,16.0,322.0,10,10000,6
355,38,0.021820099995238706,15.0,324.0,10,10000,6
356,39,0.02197820000583306,15.0,325.0,10,10000,6
357,40,0.022135800012620166,14.0,327.0,10,10000,6
358,41,0.022376200009603053,14.0,328.0,10,10000,6
359,42,0.02251740000792779,14.0,329.0,10,10000,6
360,43,0.022666300006676465,12.0,331.0,10,10000,6
361,44,0.022827800014056265,12.0,332.0,10,10000,6
362,45,0.023006700008409098,12.0,333.0,10,10000,6
363,46,0.023162299999967217,12.0,334.0,10,10000,6
364,47,0.02329700000700541,11.0,336.0,10,10000,6
365,48,0.023478600021917373,11.0,337.0,10,10000,6
366,49,0.023582299996633083,10.0,339.0,10,10000,6
367,50,0.023685799998929724,10.0,340.0,10,10000,6
368,51,0.02379190002102405,10.0,341.0,10,10000,6
369,52,0.023920800013002008,10.0,342.0,10,10000,6
370,53,0.02413700000033714,10.0,343.0,10,10000,6
371,54,0.024259300000267103,10.0,344.0,10,10000,6
372,55,0.02443020002101548,10.0,345.0,10,10000,6
373,56,0.02453700001933612,10.0,346.0,10,10000,6
374,57,0.02464360001613386,9.0,348.0,10,10000,6
375,58,0.024750600015977398,9.0,349.0,10,10000,6
376,59,0.02487160000600852,9.0,350.0,10,10000,6
377,60,0.024981900001876056,9.0,351.0,10,10000,6
378,61,0.02509219999774359,9.0,352.0,10,10000,6
379,62,0.025201800017384812,9.0,353.0,10,10000,6
380,63,0.025312400015536696,8.0,355.0,10,10000,6
381,64,0.02548820001538843,8.0,356.0,10,10000,6
382,65,0.025666200002888218,8.0,357.0,10,10000,6
383,66,0.0257800999970641,8.0,358.0,10,10000,6
384,67,0.02589530000113882,8.0,359.0,10,10000,6
385,68,0.02600640000309795,8.0,360.0,10,10000,6
386,69,0.026119800022570416,8.0,361.0,10,10000,6
387,70,0.026299500023014843,8.0,362.0,10,10000,6
388,71,0.02641419999417849,8.0,363.0,10,10000,6
389,72,0.026528999995207414,8.0,364.0,10,10000,6
390,73,0.0329255000106059,8.0,365.0,10,10000,6
391,1,0.006003700022120029,27.0,366.0,10,10000,7
392,2,0.0060913000197615474,27.0,367.0,10,10000,7
393,3,0.006242300005396828,26.0,369.0,10,10000,7
394,4,0.006324900023173541,25.0,371.0,10,10000,7
395,5,0.006473900022683665,25.0,372.0,10,10000,7
396,6,0.006624800007557496,25.0,373.0,10,10000,7
397,7,0.0067743000108748674,25.0,374.0,10,10000,7
398,8,0.00686429999768734,25.0,375.0,10,10000,7
399,9,0.0069500000099651515,23.0,377.0,10,10000,7
400,10,0.007035600021481514,23.0,378.0,10,10000,7
401,11,0.007188100018538535,23.0,379.0,10,10000,7
402,12,0.007274800009327009,23.0,380.0,10,10000,7
403,13,0.007362000003922731,23.0,381.0,10,10000,7
404,14,0.007449600001564249,22.0,383.0,10,10000,7
405,15,0.00753689999692142,22.0,384.0,10,10000,7
406,16,0.007624899997608736,22.0,385.0,10,10000,7
407,17,0.007713900005910546,22.0,386.0,10,10000,7
408,18,0.007808900001691654,22.0,387.0,10,10000,7
409,19,0.00790440000128001,21.0,389.0,10,10000,7
410,20,0.00799490002100356,21.0,390.0,10,10000,7
411,21,0.008085400011623278,21.0,391.0,10,10000,7
412,22,0.013416700006928295,21.0,392.0,10,10000,7
413,23,0.019538599997758865,21.0,393.0,10,10000,7
414,24,0.019680500001413748,21.0,394.0,10,10000,7
415,25,0.01981630001682788,21.0,395.0,10,10000,7
416,26,0.019961000012699515,21.0,396.0,10,10000,7
417,27,0.020200700004352257,18.0,398.0,10,10000,7
418,28,0.02033660002052784,18.0,399.0,10,10000,7
419,29,0.020472200005315244,18.0,400.0,10,10000,7
420,30,0.020608399994671345,18.0,401.0,10,10000,7
421,31,0.02074570002150722,18.0,402.0,10,10000,7
422,32,0.020877000002656132,18.0,403.0,10,10000,7
423,33,0.021111700014444068,18.0,404.0,10,10000,7
424,34,0.0212537000188604,18.0,405.0,10,10000,7
425,35,0.02139440001337789,18.0,406.0,10,10000,7
426,36,0.021536200016271323,18.0,407.0,10,10000,7
427,37,0.021677700016880408,18.0,408.0,10,10000,7
428,1,0.006003700022120029,29.0,410.0,10,10000,8
429,2,0.0060913000197615474,29.0,411.0,10,10000,8
430,3,0.006242300005396828,29.0,412.0,10,10000,8
431,4,0.006324900023173541,29.0,413.0,10,10000,8
432,5,0.006473900022683665,29.0,414.0,10,10000,8
433,6,0.006624800007557496,29.0,415.0,10,10000,8
434,7,0.0067743000108748674,28.0,417.0,10,10000,8
435,8,0.00686429999768734,28.0,418.0,10,10000,8
436,9,0.0069500000099651515,26.0,420.0,10,10000,8
437,10,0.007035600021481514,25.0,422.0,10,10000,8
438,11,0.007188100018538535,25.0,423.0,10,10000,8
439,12,0.007274800009327009,25.0,424.0,10,10000,8
440,13,0.007362000003922731,24.0,426.0,10,10000,8
441,14,0.007449600001564249,24.0,427.0,10,10000,8
442,15,0.00753689999692142,23.0,429.0,10,10000,8
443,16,0.007624899997608736,23.0,430.0,10,10000,8
444,17,0.007713900005910546,23.0,431.0,10,10000,8
445,18,0.007808900001691654,21.0,433.0,10,10000,8
446,19,0.00790440000128001,20.0,435.0,10,10000,8
447,20,0.00799490002100356,20.0,436.0,10,10000,8
448,21,0.008085400011623278,20.0,437.0,10,10000,8
449,22,0.013416700006928295,20.0,438.0,10,10000,8
450,23,0.019538599997758865,20.0,439.0,10,10000,8
451,24,0.019680500001413748,20.0,440.0,10,10000,8
452,25,0.01981630001682788,20.0,441.0,10,10000,8
453,26,0.019961000012699515,19.0,443.0,10,10000,8
454,27,0.020200700004352257,18.0,445.0,10,10000,8
455,28,0.02033660002052784,18.0,446.0,10,10000,8
456,29,0.020472200005315244,18.0,447.0,10,10000,8
457,30,0.020608399994671345,18.0,448.0,10,10000,8
458,31,0.02074570002150722,17.0,450.0,10,10000,8
459,32,0.020877000002656132,17.0,451.0,10,10000,8
460,33,0.021111700014444068,17.0,452.0,10,10000,8
461,34,0.0212537000188604,17.0,453.0,10,10000,8
462,35,0.02139440001337789,15.0,455.0,10,10000,8
463,36,0.021536200016271323,15.0,456.0,10,10000,8
464,37,0.021677700016880408,14.0,458.0,10,10000,8
465,38,0.021820099995238706,14.0,459.0,10,10000,8
466,39,0.02197820000583306,14.0,460.0,10,10000,8
467,40,0.022135800012620166,14.0,461.0,10,10000,8
468,41,0.022376200009603053,14.0,462.0,10,10000,8
469,42,0.02251740000792779,13.0,464.0,10,10000,8
470,43,0.022666300006676465,13.0,465.0,10,10000,8
471,44,0.022827800014056265,12.0,467.0,10,10000,8
472,45,0.023006700008409098,12.0,468.0,10,10000,8
473,46,0.023162299999967217,12.0,469.0,10,10000,8
474,47,0.02329700000700541,11.0,471.0,10,10000,8
475,48,0.023478600021917373,11.0,472.0,10,10000,8
476,49,0.023582299996633083,11.0,473.0,10,10000,8
477,50,0.023685799998929724,11.0,474.0,10,10000,8
478,51,0.02379190002102405,11.0,475.0,10,10000,8
479,52,0.023920800013002008,11.0,476.0,10,10000,8
480,53,0.02413700000033714,11.0,477.0,10,10000,8
481,54,0.024259300000267103,11.0,478.0,10,10000,8
482,55,0.02443020002101548,11.0,479.0,10,10000,8
483,56,0.02453700001933612,11.0,480.0,10,10000,8
484,57,0.02464360001613386,11.0,481.0,10,10000,8
485,1,0.006003700022120029,20.0,482.0,10,10000,9
486,2,0.0060913000197615474,18.0,484.0,10,10000,9
487,3,0.006242300005396828,18.0,485.0,10,10000,9
488,4,0.006324900023173541,18.0,486.0,10,10000,9
489,5,0.006473900022683665,18.0,487.0,10,10000,9
490,6,0.006624800007557496,17.0,489.0,10,10000,9
491,7,0.0067743000108748674,17.0,490.0,10,10000,9
492,8,0.00686429999768734,17.0,491.0,10,10000,9
493,9,0.0069500000099651515,17.0,492.0,10,10000,9
494,10,0.007035600021481514,17.0,493.0,10,10000,9
495,11,0.007188100018538535,17.0,494.0,10,10000,9
