,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
17,10000.0,19.0,27,0.009014700015541166,"[3, 4, 2, 1, 4, 1, 2, 3, 2, 4, 3, 2, 4, 1, 3, 1, 4, 1, 0, 3, 1, 4, 3, 0, 0, 2, 2, 3, 3, 3, 2, 3, 3, 0, 2, 4, 2, 4, 0, 1, 3, 0, 3, 1, 1, 0, 1, 4, 1, 4]",10,10000,0
18,0.0,30.0,27,0.01504430000204593,"[0, 3, 3, 3, 4, 0, 4, 4, 0, 0, 0, 0, 3, 2, 2, 0, 2, 2, 0, 2, 4, 1, 1, 0, 3, 0, 3, 1, 0, 4, 2, 3, 2, 2, 0, 2, 4, 2, 0, 4, 1, 2, 0, 1, 1, 3, 4, 2, 0, 3]",10,10000,1
19,50.0,15.0,87,0.028376500005833805,"[0, 3, 0, 3, 4, 4, 4, 4, 0, 0, 0, 2, 3, 2, 2, 0, 2, 2, 0, 2, 4, 1, 1, 3, 3, 0, 1, 1, 0, 4, 2, 1, 2, 2, 0, 2, 4, 4, 0, 4, 1, 2, 1, 2, 1, 3, 4, 2, 0, 3]",10,10000,1
20,200.0,9.0,112,0.038159700023243204,"[0, 3, 0, 3, 4, 4, 4, 4, 0, 0, 0, 2, 3, 2, 2, 0, 2, 2, 0, 4, 4, 1, 1, 3, 3, 3, 1, 1, 0, 4, 2, 1, 2, 2, 0, 2, 4, 4, 0, 4, 0, 2, 1, 2, 1, 3, 4, 4, 0, 3]",10,10000,1
21,500.0,9.0,112,0.038159700023243204,"[0, 3, 0, 3, 4, 4, 4, 4, 0, 0, 0, 2, 3, 2, 2, 0, 2, 2, 0, 4, 4, 1, 1, 3, 3, 3, 1, 1, 0, 4, 2, 1, 2, 2, 0, 2, 4, 4, 0, 4, 0, 2, 1, 2, 1, 3, 4, 4, 0, 3]",10,10000,1
22,5000.0,9.0,112,0.038159700023243204,"[0, 3, 0, 3, 4, 4, 4, 4, 0, 0, 0, 2, 3, 2, 2, 0, 2, 2, 0, 4, 4, 1, 1, 3, 3, 3, 1, 1, 0, 4, 2, 1, 2, 2, 0, 2, 4, 4, 0, 4, 0, 2, 1, 2, 1, 3, 4, 4, 0, 3]",10,10000,1
23,10000.0,9.0,112,0.038159700023243204,"[0, 3, 0, 3, 4, 4, 4, 4, 0, 0, 0, 2, 3, 2, 2, 0, 2, 2, 0, 4, 4, 1, 1, 3, 3, 3, 1, 1, 0, 4, 2, 1, 2, 2, 0, 2, 4, 4, 0, 4, 0, 2, 1, 2, 1, 3, 4, 4, 0, 3]",10,10000,1
24,0.0,30.0,112,0.04531040001893416,"[3, 3, 0, 1, 0, 3, 4, 4, 2, 0, 0, 2, 2, 2, 3, 0, 3, 2, 0, 3, 3, 2, 0, 2, 0, 4, 1, 1, 1, 2, 4, 0, 3, 0, 3, 0, 4, 3, 2, 0, 0, 3, 2, 2, 4, 2, 2, 2, 1, 4]",10,10000,2
25,50.0,21.0,157,0.0576473000110127,"[3, 1, 0, 1, 0, 3, 4, 4, 2, 0, 0, 2, 2, 2, 3, 0, 4, 2, 0, 3, 3, 2, 2, 2, 0, 4, 2, 1, 1, 2, 4, 0, 4, 0, 3, 0, 4, 3, 2, 0, 0, 3, 2, 2, 4, 4, 1, 2, 1, 4]",10,10000,2
26,200.0,21.0,157,0.0576473000110127,"[3, 1, 0, 1, 0, 3, 4, 4, 2, 0, 0, 2, 2, 2, 3, 0, 4, 2, 0, 3, 3, 2, 2, 2, 0, 4, 2, 1, 1, 2, 4, 0, 4, 0, 3, 0, 4, 3, 2, 0, 0, 3, 2, 2, 4, 4, 1, 2, 1, 4]",10,10000,2
27,500.0,21.0,157,0.0576473000110127,"[3, 1, 0, 1, 0, 3, 4, 4, 2, 0, 0, 2, 2, 2, 3, 0, 4, 2, 0, 3, 3, 2, 2, 2, 0, 4, 2, 1, 1, 2, 4, 0, 4, 0, 3, 0, 4, 3, 2, 0, 0, 3, 2, 2, 4, 4, 1, 2, 1, 4]",10,10000,2
28,5000.0,21.0,157,0.0576473000110127,"[3, 1, 0, 1, 0, 3, 4, 4, 2, 0, 0, 2, 2, 2, 3, 0, 4, 2, 0, 3, 3, 2, 2, 2, 0, 4, 2, 1, 1, 2, 4, 0, 4, 0, 3, 0, 4, 3, 2, 0, 0, 3, 2, 2, 4, 4, 1, 2, 1, 4]",10,10000,2
29,10000.0,21.0,157,0.0576473000110127,"[3, 1, 0, 1, 0, 3, 4, 4, 2, 0, 0, 2, 2, 2, 3, 0, 4, 2, 0, 3, 3, 2, 2, 2, 0, 4, 2, 1, 1, 2, 4, 0, 4, 0, 3, 0, 4, 3, 2, 0, 0, 3, 2, 2, 4, 4, 1, 2, 1, 4]",10,10000,2
30,0.0,29.0,157,0.06322480001836084,"[3, 0, 3, 2, 3, 1, 1, 2, 0, 1, 4, 1, 1, 0, 3, 1, 2, 3, 4, 0, 4, 3, 3, 3, 4, 3, 4, 3, 2, 3, 4, 1, 3, 1, 2, 0, 2, 3, 1, 1, 4, 1, 4, 0, 3, 4, 0, 1, 1, 0]",10,10000,3
31,50.0,13.0,219,0.07717600002069958,"[4, 0, 4, 4, 4, 1, 1, 2, 0, 2, 4, 2, 1, 0, 3, 1, 2, 3, 4, 0, 2, 3, 3, 3, 4, 3, 4, 3, 3, 3, 1, 1, 3, 1, 2, 0, 2, 3, 1, 0, 4, 1, 0, 0, 3, 4, 1, 1, 1, 0]",10,10000,3
32,200.0,13.0,219,0.07717600002069958,"[4, 0, 4, 4, 4, 1, 1, 2, 0, 2, 4, 2, 1, 0, 3, 1, 2, 3, 4, 0, 2, 3, 3, 3, 4, 3, 4, 3, 3, 3, 1, 1, 3, 1, 2, 0, 2, 3, 1, 0, 4, 1, 0, 0, 3, 4, 1, 1, 1, 0]",10,10000,3
33,500.0,13.0,219,0.07717600002069958,"[4, 0, 4, 4, 4, 1, 1, 2, 0, 2, 4, 2, 1, 0, 3, 1, 2, 3, 4, 0, 2, 3, 3, 3, 4, 3, 4, 3, 3, 3, 1, 1, 3, 1, 2, 0, 2, 3, 1, 0, 4, 1, 0, 0, 3, 4, 1, 1, 1, 0]",10,10000,3
34,5000.0,13.0,219,0.07717600002069958,"[4, 0, 4, 4, 4, 1, 1, 2, 0, 2, 4, 2, 1, 0, 3, 1, 2, 3, 4, 0, 2, 3, 3, 3, 4, 3, 4, 3, 3, 3, 1, 1, 3, 1, 2, 0, 2, 3, 1, 0, 4, 1, 0, 0, 3, 4, 1, 1, 1, 0]",10,10000,3
35,10000.0,13.0,219,0.07717600002069958,"[4, 0, 4, 4, 4, 1, 1, 2, 0, 2, 4, 2, 1, 0, 3, 1, 2, 3, 4, 0, 2, 3, 3, 3, 4, 3, 4, 3, 3, 3, 1, 1, 3, 1, 2, 0, 2, 3, 1, 0, 4, 1, 0, 0, 3, 4, 1, 1, 1, 0]",10,10000,3
36,0.0,24.0,219,0.08328650001203641,"[4, 1, 1, 1, 1, 2, 0, 3, 1, 4, 1, 4, 2, 4, 3, 0, 4, 4, 0, 3, 1, 4, 0, 2, 0, 2, 3, 1, 0, 4, 3, 0, 4, 0, 2, 0, 0, 0, 3, 0, 4, 2, 2, 0, 3, 3, 4, 0, 2, 3]",10,10000,4
37,50.0,15.0,250,0.09344910000800155,"[4, 1, 1, 1, 1, 2, 0, 3, 1, 4, 1, 0, 2, 4, 3, 0, 4, 4, 2, 3, 1, 4, 0, 2, 0, 2, 3, 1, 0, 4, 3, 0, 4, 0, 2, 0, 0, 0, 3, 0, 4, 1, 3, 0, 3, 3, 3, 0, 2, 3]",10,10000,4
38,200.0,15.0,250,0.09344910000800155,"[4, 1, 1, 1, 1, 2, 0, 3, 1, 4, 1, 0, 2, 4, 3, 0, 4, 4, 2, 3, 1, 4, 0, 2, 0, 2, 3, 1, 0, 4, 3, 0, 4, 0, 2, 0, 0, 0, 3, 0, 4, 1, 3, 0, 3, 3, 3, 0, 2, 3]",10,10000,4
39,500.0,15.0,250,0.09344910000800155,"[4, 1, 1, 1, 1, 2, 0, 3, 1, 4, 1, 0, 2, 4, 3, 0, 4, 4, 2, 3, 1, 4, 0, 2, 0, 2, 3, 1, 0, 4, 3, 0, 4, 0, 2, 0, 0, 0, 3, 0, 4, 1, 3, 0, 3, 3, 3, 0, 2, 3]",10,10000,4
40,5000.0,15.0,250,0.09344910000800155,"[4, 1, 1, 1, 1, 2, 0, 3, 1, 4, 1, 0, 2, 4, 3, 0, 4, 4, 2, 3, 1, 4, 0, 2, 0, 2, 3, 1, 0, 4, 3, 0, 4, 0, 2, 0, 0, 0, 3, 0, 4, 1, 3, 0, 3, 3, 3, 0, 2, 3]",10,10000,4
41,10000.0,15.0,250,0.09344910000800155,"[4, 1, 1, 1, 1, 2, 0, 3, 1, 4, 1, 0, 2, 4, 3, 0, 4, 4, 2, 3, 1, 4, 0, 2, 0, 2, 3, 1, 0, 4, 3, 0, 4, 0, 2, 0, 0, 0, 3, 0, 4, 1, 3, 0, 3, 3, 3, 0, 2, 3]",10,10000,4
42,0.0,27.0,250,0.0992194999998901,"[4, 4, 2, 4, 0, 3, 0, 0, 4, 3, 3, 3, 2, 4, 3, 2, 1, 1, 2, 2, 4, 4, 1, 3, 1, 3, 3, 4, 0, 0, 2, 4, 3, 0, 3, 0, 0, 0, 4, 1, 3, 4, 4, 4, 4, 4, 2, 3, 4, 3]",10,10000,5
43,50.0,20.0,276,0.10859640000853688,"[4, 4, 2, 4, 0, 3, 0, 0, 4, 4, 4, 3, 2, 2, 3, 2, 1, 1, 2, 2, 4, 4, 1, 3, 1, 3, 3, 4, 0, 0, 0, 4, 3, 0, 2, 0, 0, 0, 4, 1, 0, 4, 4, 4, 4, 4, 2, 3, 4, 3]",10,10000,5
44,200.0,20.0,276,0.10859640000853688,"[4, 4, 2, 4, 0, 3, 0, 0, 4, 4, 4, 3, 2, 2, 3, 2, 1, 1, 2, 2, 4, 4, 1, 3, 1, 3, 3, 4, 0, 0, 0, 4, 3, 0, 2, 0, 0, 0, 4, 1, 0, 4, 4, 4, 4, 4, 2, 3, 4, 3]",10,10000,5
