,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters,schedule_exp_const
20,0.0,18.0,0,0.00033499999995001417,"[6, 3, 10, 7, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 1, 11, 4, 0, 11, 9, 5, 11, 8, 0, 10, 10, 9, 11, 11, 2, 11, 6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 11, 1, 9, 8, 9, 4, 1, 3, 11, 11, 6, 11, 7, 2, 0, 3, 1, 7, 3, 1, 5, 5, 9, 3, 5, 1, 9, 11, 1, 9, 3, 7, 6, 11, 8, 7, 4, 1, 4, 7, 9, 8, 11, 11, 11, 8, 0]",geometric,25,0.99,0.001,24.999915828578935,25,10000,
21,250.0,16.0,489,0.09854789999985769,"[5, 0, 6, 7, 11, 5, 7, 10, 4, 7, 8, 10, 4, 7, 7, 9, 10, 1, 9, 0, 4, 5, 6, 2, 11, 3, 2, 3, 1, 7, 2, 1, 5, 6, 7, 2, 0, 7, 5, 9, 7, 5, 11, 5, 3, 8, 9, 3, 11, 0, 3, 8, 10, 10, 10, 11, 1, 5, 6, 1, 10, 3, 9, 11, 1, 5, 2, 10, 4, 1, 9, 7, 1, 9, 5, 7, 3, 5, 10, 9, 4, 3, 9, 7, 1, 4, 11, 4, 5, 11, 3, 1, 6, 5, 9, 2, 8, 1, 9, 0]",geometric,25,0.99,0.001,24.975251270766165,25,10000,
22,1000.0,0.0,1052,0.26412649999997484,"[6, 0, 3, 3, 11, 3, 11, 8, 2, 9, 3, 6, 9, 2, 8, 3, 8, 10, 7, 0, 10, 4, 11, 6, 6, 4, 2, 10, 11, 1, 7, 2, 4, 1, 7, 5, 5, 6, 1, 2, 7, 2, 10, 1, 7, 1, 4, 3, 9, 0, 8, 7, 6, 6, 0, 8, 4, 5, 3, 10, 8, 4, 11, 1, 6, 6, 11, 11, 4, 2, 0, 1, 1, 9, 9, 10, 3, 8, 6, 5, 9, 6, 5, 4, 1, 5, 0, 2, 5, 9, 0, 10, 1, 4, 9, 2, 6, 3, 11, 1]",geometric,25,0.99,0.001,24.933724004902476,25,10000,
23,2500.0,0.0,1052,0.26412649999997484,"[6, 0, 3, 3, 11, 3, 11, 8, 2, 9, 3, 6, 9, 2, 8, 3, 8, 10, 7, 0, 10, 4, 11, 6, 6, 4, 2, 10, 11, 1, 7, 2, 4, 1, 7, 5, 5, 6, 1, 2, 7, 2, 10, 1, 7, 1, 4, 3, 9, 0, 8, 7, 6, 6, 0, 8, 4, 5, 3, 10, 8, 4, 11, 1, 6, 6, 11, 11, 4, 2, 0, 1, 1, 9, 9, 10, 3, 8, 6, 5, 9, 6, 5, 4, 1, 5, 0, 2, 5, 9, 0, 10, 1, 4, 9, 2, 6, 3, 11, 1]",geometric,25,0.99,0.001,24.933724004902476,25,10000,
24,10000.0,0.0,1052,0.26412649999997484,"[6, 0, 3, 3, 11, 3, 11, 8, 2, 9, 3, 6, 9, 2, 8, 3, 8, 10, 7, 0, 10, 4, 11, 6, 6, 4, 2, 10, 11, 1, 7, 2, 4, 1, 7, 5, 5, 6, 1, 2, 7, 2, 10, 1, 7, 1, 4, 3, 9, 0, 8, 7, 6, 6, 0, 8, 4, 5, 3, 10, 8, 4, 11, 1, 6, 6, 11, 11, 4, 2, 0, 1, 1, 9, 9, 10, 3, 8, 6, 5, 9, 6, 5, 4, 1, 5, 0, 2, 5, 9, 0, 10, 1, 4, 9, 2, 6, 3, 11, 1]",geometric,25,0.99,0.001,24.933724004902476,25,10000,
25,0.0,18.0,0,0.0003744999999071297,"[6, 3, 10, 7, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 1, 11, 4, 0, 11, 9, 5, 11, 8, 0, 10, 10, 9, 11, 11, 2, 11, 6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 11, 1, 9, 8, 9, 4, 1, 3, 11, 11, 6, 11, 7, 2, 0, 3, 1, 7, 3, 1, 5, 5, 9, 3, 5, 1, 9, 11, 1, 9, 3, 7, 6, 11, 8, 7, 4, 1, 4, 7, 9, 8, 11, 11, 11, 8, 0]",exponential,25,,0.001,24.999953187543838,25,10000,0.005
26,250.0,26.0,490,0.10234339999988151,"[8, 1, 6, 7, 11, 6, 8, 0, 4, 7, 8, 9, 4, 10, 7, 8, 3, 1, 3, 0, 5, 5, 6, 10, 11, 2, 2, 5, 9, 0, 2, 1, 6, 5, 6, 3, 10, 1, 11, 11, 7, 9, 1, 5, 4, 8, 6, 3, 9, 0, 2, 8, 6, 5, 5, 6, 1, 5, 6, 1, 9, 7, 1, 11, 2, 5, 1, 1, 2, 1, 11, 6, 10, 5, 6, 8, 11, 5, 10, 6, 4, 10, 10, 2, 1, 7, 11, 7, 6, 8, 3, 8, 10, 11, 3, 2, 8, 1, 3, 9]",exponential,25,,0.001,24.987210347620373,25,10000,0.005
27,1000.0,0.0,1829,0.5538775999998506,"[7, 11, 8, 3, 1, 11, 0, 7, 4, 6, 7, 6, 6, 3, 2, 3, 11, 6, 9, 11, 2, 11, 5, 8, 1, 3, 5, 8, 7, 1, 3, 4, 5, 8, 6, 5, 2, 11, 5, 0, 6, 3, 0, 0, 4, 8, 11, 3, 0, 4, 2, 5, 7, 8, 0, 3, 5, 7, 8, 3, 3, 1, 3, 7, 9, 7, 5, 9, 4, 2, 3, 7, 9, 7, 0, 8, 9, 11, 4, 10, 9, 5, 6, 1, 4, 9, 6, 2, 11, 4, 5, 9, 5, 11, 7, 8, 10, 6, 8, 6]",exponential,25,,0.001,24.93086108043557,25,10000,0.005
28,2500.0,0.0,1829,0.5538775999998506,"[7, 11, 8, 3, 1, 11, 0, 7, 4, 6, 7, 6, 6, 3, 2, 3, 11, 6, 9, 11, 2, 11, 5, 8, 1, 3, 5, 8, 7, 1, 3, 4, 5, 8, 6, 5, 2, 11, 5, 0, 6, 3, 0, 0, 4, 8, 11, 3, 0, 4, 2, 5, 7, 8, 0, 3, 5, 7, 8, 3, 3, 1, 3, 7, 9, 7, 5, 9, 4, 2, 3, 7, 9, 7, 0, 8, 9, 11, 4, 10, 9, 5, 6, 1, 4, 9, 6, 2, 11, 4, 5, 9, 5, 11, 7, 8, 10, 6, 8, 6]",exponential,25,,0.001,24.93086108043557,25,10000,0.005
29,10000.0,0.0,1829,0.5538775999998506,"[7, 11, 8, 3, 1, 11, 0, 7, 4, 6, 7, 6, 6, 3, 2, 3, 11, 6, 9, 11, 2, 11, 5, 8, 1, 3, 5, 8, 7, 1, 3, 4, 5, 8, 6, 5, 2, 11, 5, 0, 6, 3, 0, 0, 4, 8, 11, 3, 0, 4, 2, 5, 7, 8, 0, 3, 5, 7, 8, 3, 3, 1, 3, 7, 9, 7, 5, 9, 4, 2, 3, 7, 9, 7, 0, 8, 9, 11, 4, 10, 9, 5, 6, 1, 4, 9, 6, 2, 11, 4, 5, 9, 5, 11, 7, 8, 10, 6, 8, 6]",exponential,25,,0.001,24.93086108043557,25,10000,0.005
