,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0.0,45.0,250,0.06961710000177845,"[6, 3, 7, 4, 6, 9, 2, 6, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 5, 1, 4, 0, 9, 5, 8, 0, 9, 2, 6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 9, 8, 9, 4, 1, 3, 6, 7, 2, 0, 3, 1, 7, 3, 1, 5, 5, 9, 3, 5, 1, 9, 1, 9, 3, 7, 6, 8, 7, 4, 1, 4, 7, 9, 8, 8, 0, 8, 6, 8, 7, 0, 7, 7, 2, 0, 7, 2, 2, 0, 4, 9, 6, 9, 8, 6, 8, 7, 1, 0, 6, 6, 7, 4, 2, 7, 5, 2, 0, 2, 4, 2, 0, 4, 9, 6, 6, 8, 9, 9, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5, 1, 9, 8, 4, 5, 3, 9, 6, 8, 6, 0, 0, 8, 8, 3, 8, 2, 6, 5, 7, 8, 4, 0, 2, 9, 7, 5, 7, 8, 3, 0, 0, 9, 3, 6, 1, 2, 0, 4, 0, 7, 0, 0, 1, 1, 5, 6, 4, 0, 0, 2, 1, 4, 9, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5]",True,250.0,0.25,2500
1,250.0,3.0,63015,668.6827191000048,"[9.0, 7.0, 4.0, 6.0, 1.0, 6.0, 8.0, 6.0, 3.0, 1.0, 6.0, 7.0, 9.0, 4.0, 9.0, 0.0, 0.0, 2.0, 7.0, 0.0, 8.0, 1.0, 9.0, 1.0, 9.0, 0.0, 1.0, 6.0, 9.0, 2.0, 5.0, 3.0, 9.0, 3.0, 6.0, 2.0, 7.0, 0.0, 1.0, 6.0, 3.0, 3.0, 4.0, 4.0, 6.0, 2.0, 5.0, 2.0, 8.0, 2.0, 7.0, 7.0, 9.0, 3.0, 4.0, 6.0, 2.0, 7.0, 2.0, 8.0, 4.0, 6.0, 7.0, 3.0, 4.0, 0.0, 6.0, 7.0, 0.0, 3.0, 4.0, 8.0, 1.0, 1.0, 8.0, 9.0, 5.0, 1.0, 7.0, 9.0, 7.0, 7.0, 6.0, 7.0, 1.0, 5.0, 6.0, 3.0, 2.0, 5.0, 8.0, 2.0, 6.0, 1.0, 9.0, 1.0, 3.0, 3.0, 9.0, 0.0, 7.0, 9.0, 4.0, 5.0, 5.0, 8.0, 3.0, 2.0, 4.0, 7.0, 4.0, 4.0, 9.0, 8.0, 5.0, 7.0, 4.0, 6.0, 1.0, 4.0, 0.0, 1.0, 7.0, 1.0, 9.0, 2.0, 7.0, 4.0, 8.0, 4.0, 9.0, 2.0, 6.0, 2.0, 5.0, 3.0, 3.0, 5.0, 7.0, 6.0, 6.0, 8.0, 9.0, 3.0, 3.0, 5.0, 6.0, 1.0, 3.0, 3.0, 4.0, 0.0, 9.0, 7.0, 7.0, 7.0, 4.0, 3.0, 7.0, 5.0, 7.0, 9.0, 7.0, 0.0, 1.0, 5.0, 5.0, 8.0, 1.0, 7.0, 3.0, 7.0, 2.0, 9.0, 0.0, 8.0, 3.0, 6.0, 5.0, 4.0, 9.0, 4.0, 6.0, 7.0, 4.0, 3.0, 9.0, 7.0, 5.0, 2.0, 1.0, 2.0, 3.0, 9.0, 8.0, 2.0, 8.0, 2.0, 4.0, 1.0]",True,250.0,0.25,2500
2,1000.0,3.0,131287,1434.0793453000078,"[9.0, 7.0, 4.0, 6.0, 1.0, 6.0, 8.0, 6.0, 3.0, 1.0, 6.0, 7.0, 9.0, 4.0, 9.0, 0.0, 0.0, 2.0, 7.0, 0.0, 8.0, 1.0, 9.0, 1.0, 9.0, 0.0, 1.0, 6.0, 9.0, 2.0, 5.0, 3.0, 9.0, 3.0, 6.0, 2.0, 7.0, 0.0, 1.0, 6.0, 3.0, 3.0, 4.0, 4.0, 6.0, 2.0, 5.0, 2.0, 8.0, 2.0, 7.0, 7.0, 9.0, 3.0, 4.0, 6.0, 2.0, 7.0, 2.0, 8.0, 4.0, 6.0, 7.0, 3.0, 4.0, 0.0, 6.0, 7.0, 0.0, 3.0, 4.0, 8.0, 1.0, 1.0, 8.0, 9.0, 5.0, 1.0, 7.0, 9.0, 7.0, 7.0, 6.0, 7.0, 1.0, 5.0, 6.0, 3.0, 2.0, 5.0, 8.0, 2.0, 6.0, 1.0, 9.0, 1.0, 3.0, 3.0, 9.0, 0.0, 7.0, 9.0, 4.0, 5.0, 5.0, 8.0, 3.0, 2.0, 4.0, 7.0, 4.0, 4.0, 9.0, 8.0, 5.0, 7.0, 4.0, 6.0, 1.0, 4.0, 0.0, 1.0, 7.0, 1.0, 9.0, 2.0, 7.0, 4.0, 8.0, 4.0, 9.0, 2.0, 6.0, 2.0, 5.0, 3.0, 3.0, 5.0, 7.0, 6.0, 6.0, 8.0, 9.0, 3.0, 3.0, 5.0, 6.0, 1.0, 3.0, 3.0, 4.0, 0.0, 9.0, 7.0, 7.0, 7.0, 4.0, 3.0, 7.0, 5.0, 7.0, 9.0, 7.0, 0.0, 1.0, 5.0, 5.0, 8.0, 1.0, 7.0, 3.0, 7.0, 2.0, 9.0, 0.0, 8.0, 3.0, 6.0, 5.0, 4.0, 9.0, 4.0, 6.0, 7.0, 4.0, 3.0, 9.0, 7.0, 5.0, 2.0, 1.0, 2.0, 3.0, 9.0, 8.0, 2.0, 8.0, 2.0, 4.0, 1.0]",True,250.0,0.25,2500
3,2500.0,3.0,131287,1434.0793453000078,"[9.0, 7.0, 4.0, 6.0, 1.0, 6.0, 8.0, 6.0, 3.0, 1.0, 6.0, 7.0, 9.0, 4.0, 9.0, 0.0, 0.0, 2.0, 7.0, 0.0, 8.0, 1.0, 9.0, 1.0, 9.0, 0.0, 1.0, 6.0, 9.0, 2.0, 5.0, 3.0, 9.0, 3.0, 6.0, 2.0, 7.0, 0.0, 1.0, 6.0, 3.0, 3.0, 4.0, 4.0, 6.0, 2.0, 5.0, 2.0, 8.0, 2.0, 7.0, 7.0, 9.0, 3.0, 4.0, 6.0, 2.0, 7.0, 2.0, 8.0, 4.0, 6.0, 7.0, 3.0, 4.0, 0.0, 6.0, 7.0, 0.0, 3.0, 4.0, 8.0, 1.0, 1.0, 8.0, 9.0, 5.0, 1.0, 7.0, 9.0, 7.0, 7.0, 6.0, 7.0, 1.0, 5.0, 6.0, 3.0, 2.0, 5.0, 8.0, 2.0, 6.0, 1.0, 9.0, 1.0, 3.0, 3.0, 9.0, 0.0, 7.0, 9.0, 4.0, 5.0, 5.0, 8.0, 3.0, 2.0, 4.0, 7.0, 4.0, 4.0, 9.0, 8.0, 5.0, 7.0, 4.0, 6.0, 1.0, 4.0, 0.0, 1.0, 7.0, 1.0, 9.0, 2.0, 7.0, 4.0, 8.0, 4.0, 9.0, 2.0, 6.0, 2.0, 5.0, 3.0, 3.0, 5.0, 7.0, 6.0, 6.0, 8.0, 9.0, 3.0, 3.0, 5.0, 6.0, 1.0, 3.0, 3.0, 4.0, 0.0, 9.0, 7.0, 7.0, 7.0, 4.0, 3.0, 7.0, 5.0, 7.0, 9.0, 7.0, 0.0, 1.0, 5.0, 5.0, 8.0, 1.0, 7.0, 3.0, 7.0, 2.0, 9.0, 0.0, 8.0, 3.0, 6.0, 5.0, 4.0, 9.0, 4.0, 6.0, 7.0, 4.0, 3.0, 9.0, 7.0, 5.0, 2.0, 1.0, 2.0, 3.0, 9.0, 8.0, 2.0, 8.0, 2.0, 4.0, 1.0]",True,250.0,0.25,2500
4,0.0,45.0,250,0.06959920001099817,"[6, 3, 7, 4, 6, 9, 2, 6, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 5, 1, 4, 0, 9, 5, 8, 0, 9, 2, 6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 9, 8, 9, 4, 1, 3, 6, 7, 2, 0, 3, 1, 7, 3, 1, 5, 5, 9, 3, 5, 1, 9, 1, 9, 3, 7, 6, 8, 7, 4, 1, 4, 7, 9, 8, 8, 0, 8, 6, 8, 7, 0, 7, 7, 2, 0, 7, 2, 2, 0, 4, 9, 6, 9, 8, 6, 8, 7, 1, 0, 6, 6, 7, 4, 2, 7, 5, 2, 0, 2, 4, 2, 0, 4, 9, 6, 6, 8, 9, 9, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5, 1, 9, 8, 4, 5, 3, 9, 6, 8, 6, 0, 0, 8, 8, 3, 8, 2, 6, 5, 7, 8, 4, 0, 2, 9, 7, 5, 7, 8, 3, 0, 0, 9, 3, 6, 1, 2, 0, 4, 0, 7, 0, 0, 1, 1, 5, 6, 4, 0, 0, 2, 1, 4, 9, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5]",True,250.0,0.5,2500
5,250.0,0.0,9806,65.1773022999987,"[4.0, 1.0, 0.0, 2.0, 9.0, 4.0, 9.0, 3.0, 5.0, 9.0, 1.0, 2.0, 3.0, 1.0, 9.0, 5.0, 9.0, 3.0, 2.0, 9.0, 8.0, 4.0, 4.0, 6.0, 5.0, 3.0, 4.0, 2.0, 6.0, 0.0, 5.0, 2.0, 7.0, 3.0, 7.0, 9.0, 8.0, 8.0, 7.0, 7.0, 8.0, 4.0, 6.0, 5.0, 9.0, 3.0, 3.0, 4.0, 1.0, 4.0, 0.0, 9.0, 4.0, 3.0, 5.0, 5.0, 2.0, 3.0, 7.0, 7.0, 3.0, 9.0, 3.0, 6.0, 3.0, 5.0, 5.0, 5.0, 0.0, 4.0, 6.0, 2.0, 8.0, 3.0, 7.0, 3.0, 8.0, 1.0, 5.0, 8.0, 7.0, 9.0, 1.0, 8.0, 2.0, 7.0, 9.0, 9.0, 6.0, 4.0, 8.0, 9.0, 3.0, 0.0, 9.0, 6.0, 2.0, 1.0, 5.0, 1.0, 6.0, 1.0, 3.0, 7.0, 5.0, 3.0, 1.0, 8.0, 0.0, 3.0, 3.0, 2.0, 4.0, 7.0, 3.0, 0.0, 3.0, 3.0, 4.0, 2.0, 0.0, 1.0, 6.0, 1.0, 9.0, 3.0, 8.0, 5.0, 2.0, 9.0, 7.0, 5.0, 1.0, 6.0, 4.0, 5.0, 5.0, 8.0, 9.0, 6.0, 8.0, 8.0, 9.0, 7.0, 6.0, 7.0, 6.0, 9.0, 1.0, 3.0, 0.0, 1.0, 3.0, 7.0, 8.0, 0.0, 0.0, 9.0, 6.0, 0.0, 2.0, 4.0, 6.0, 2.0, 7.0, 7.0, 2.0, 1.0, 4.0, 8.0, 2.0, 8.0, 5.0, 5.0, 0.0, 7.0, 5.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 6.0, 7.0, 2.0, 3.0, 3.0, 4.0, 3.0, 9.0, 3.0, 9.0, 5.0, 7.0, 9.0, 1.0, 7.0, 1.0, 3.0]",True,250.0,0.5,2500
6,1000.0,0.0,9806,65.1773022999987,"[4.0, 1.0, 0.0, 2.0, 9.0, 4.0, 9.0, 3.0, 5.0, 9.0, 1.0, 2.0, 3.0, 1.0, 9.0, 5.0, 9.0, 3.0, 2.0, 9.0, 8.0, 4.0, 4.0, 6.0, 5.0, 3.0, 4.0, 2.0, 6.0, 0.0, 5.0, 2.0, 7.0, 3.0, 7.0, 9.0, 8.0, 8.0, 7.0, 7.0, 8.0, 4.0, 6.0, 5.0, 9.0, 3.0, 3.0, 4.0, 1.0, 4.0, 0.0, 9.0, 4.0, 3.0, 5.0, 5.0, 2.0, 3.0, 7.0, 7.0, 3.0, 9.0, 3.0, 6.0, 3.0, 5.0, 5.0, 5.0, 0.0, 4.0, 6.0, 2.0, 8.0, 3.0, 7.0, 3.0, 8.0, 1.0, 5.0, 8.0, 7.0, 9.0, 1.0, 8.0, 2.0, 7.0, 9.0, 9.0, 6.0, 4.0, 8.0, 9.0, 3.0, 0.0, 9.0, 6.0, 2.0, 1.0, 5.0, 1.0, 6.0, 1.0, 3.0, 7.0, 5.0, 3.0, 1.0, 8.0, 0.0, 3.0, 3.0, 2.0, 4.0, 7.0, 3.0, 0.0, 3.0, 3.0, 4.0, 2.0, 0.0, 1.0, 6.0, 1.0, 9.0, 3.0, 8.0, 5.0, 2.0, 9.0, 7.0, 5.0, 1.0, 6.0, 4.0, 5.0, 5.0, 8.0, 9.0, 6.0, 8.0, 8.0, 9.0, 7.0, 6.0, 7.0, 6.0, 9.0, 1.0, 3.0, 0.0, 1.0, 3.0, 7.0, 8.0, 0.0, 0.0, 9.0, 6.0, 0.0, 2.0, 4.0, 6.0, 2.0, 7.0, 7.0, 2.0, 1.0, 4.0, 8.0, 2.0, 8.0, 5.0, 5.0, 0.0, 7.0, 5.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 6.0, 7.0, 2.0, 3.0, 3.0, 4.0, 3.0, 9.0, 3.0, 9.0, 5.0, 7.0, 9.0, 1.0, 7.0, 1.0, 3.0]",True,250.0,0.5,2500
7,2500.0,0.0,9806,65.1773022999987,"[4.0, 1.0, 0.0, 2.0, 9.0, 4.0, 9.0, 3.0, 5.0, 9.0, 1.0, 2.0, 3.0, 1.0, 9.0, 5.0, 9.0, 3.0, 2.0, 9.0, 8.0, 4.0, 4.0, 6.0, 5.0, 3.0, 4.0, 2.0, 6.0, 0.0, 5.0, 2.0, 7.0, 3.0, 7.0, 9.0, 8.0, 8.0, 7.0, 7.0, 8.0, 4.0, 6.0, 5.0, 9.0, 3.0, 3.0, 4.0, 1.0, 4.0, 0.0, 9.0, 4.0, 3.0, 5.0, 5.0, 2.0, 3.0, 7.0, 7.0, 3.0, 9.0, 3.0, 6.0, 3.0, 5.0, 5.0, 5.0, 0.0, 4.0, 6.0, 2.0, 8.0, 3.0, 7.0, 3.0, 8.0, 1.0, 5.0, 8.0, 7.0, 9.0, 1.0, 8.0, 2.0, 7.0, 9.0, 9.0, 6.0, 4.0, 8.0, 9.0, 3.0, 0.0, 9.0, 6.0, 2.0, 1.0, 5.0, 1.0, 6.0, 1.0, 3.0, 7.0, 5.0, 3.0, 1.0, 8.0, 0.0, 3.0, 3.0, 2.0, 4.0, 7.0, 3.0, 0.0, 3.0, 3.0, 4.0, 2.0, 0.0, 1.0, 6.0, 1.0, 9.0, 3.0, 8.0, 5.0, 2.0, 9.0, 7.0, 5.0, 1.0, 6.0, 4.0, 5.0, 5.0, 8.0, 9.0, 6.0, 8.0, 8.0, 9.0, 7.0, 6.0, 7.0, 6.0, 9.0, 1.0, 3.0, 0.0, 1.0, 3.0, 7.0, 8.0, 0.0, 0.0, 9.0, 6.0, 0.0, 2.0, 4.0, 6.0, 2.0, 7.0, 7.0, 2.0, 1.0, 4.0, 8.0, 2.0, 8.0, 5.0, 5.0, 0.0, 7.0, 5.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 6.0, 7.0, 2.0, 3.0, 3.0, 4.0, 3.0, 9.0, 3.0, 9.0, 5.0, 7.0, 9.0, 1.0, 7.0, 1.0, 3.0]",True,250.0,0.5,2500
8,0.0,45.0,250,0.06820740000694059,"[6, 3, 7, 4, 6, 9, 2, 6, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 5, 1, 4, 0, 9, 5, 8, 0, 9, 2, 6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 9, 8, 9, 4, 1, 3, 6, 7, 2, 0, 3, 1, 7, 3, 1, 5, 5, 9, 3, 5, 1, 9, 1, 9, 3, 7, 6, 8, 7, 4, 1, 4, 7, 9, 8, 8, 0, 8, 6, 8, 7, 0, 7, 7, 2, 0, 7, 2, 2, 0, 4, 9, 6, 9, 8, 6, 8, 7, 1, 0, 6, 6, 7, 4, 2, 7, 5, 2, 0, 2, 4, 2, 0, 4, 9, 6, 6, 8, 9, 9, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5, 1, 9, 8, 4, 5, 3, 9, 6, 8, 6, 0, 0, 8, 8, 3, 8, 2, 6, 5, 7, 8, 4, 0, 2, 9, 7, 5, 7, 8, 3, 0, 0, 9, 3, 6, 1, 2, 0, 4, 0, 7, 0, 0, 1, 1, 5, 6, 4, 0, 0, 2, 1, 4, 9, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5]",True,250.0,0.75,2500
9,250.0,2.0,63015,653.802267000021,"[2.0, 2.0, 7.0, 9.0, 9.0, 0.0, 5.0, 8.0, 2.0, 4.0, 9.0, 3.0, 6.0, 5.0, 2.0, 3.0, 3.0, 1.0, 3.0, 6.0, 4.0, 0.0, 4.0, 0.0, 6.0, 8.0, 2.0, 0.0, 3.0, 1.0, 7.0, 1.0, 9.0, 4.0, 6.0, 7.0, 5.0, 7.0, 8.0, 7.0, 9.0, 7.0, 2.0, 6.0, 0.0, 5.0, 6.0, 6.0, 4.0, 9.0, 1.0, 0.0, 4.0, 2.0, 6.0, 9.0, 8.0, 3.0, 6.0, 0.0, 6.0, 6.0, 2.0, 5.0, 0.0, 2.0, 8.0, 3.0, 0.0, 6.0, 0.0, 8.0, 4.0, 0.0, 6.0, 3.0, 0.0, 5.0, 4.0, 7.0, 8.0, 8.0, 7.0, 4.0, 2.0, 6.0, 5.0, 7.0, 9.0, 4.0, 2.0, 8.0, 0.0, 9.0, 6.0, 9.0, 4.0, 7.0, 8.0, 8.0, 6.0, 2.0, 1.0, 3.0, 5.0, 7.0, 1.0, 5.0, 5.0, 1.0, 4.0, 7.0, 5.0, 1.0, 8.0, 9.0, 9.0, 5.0, 3.0, 1.0, 8.0, 6.0, 2.0, 7.0, 7.0, 6.0, 9.0, 7.0, 7.0, 9.0, 3.0, 0.0, 0.0, 2.0, 5.0, 1.0, 3.0, 4.0, 4.0, 0.0, 3.0, 5.0, 4.0, 2.0, 0.0, 4.0, 1.0, 5.0, 9.0, 2.0, 2.0, 5.0, 2.0, 6.0, 5.0, 2.0, 4.0, 2.0, 4.0, 9.0, 1.0, 4.0, 1.0, 2.0, 5.0, 1.0, 6.0, 7.0, 8.0, 8.0, 4.0, 9.0, 6.0, 7.0, 4.0, 8.0, 7.0, 7.0, 5.0, 6.0, 6.0, 5.0, 2.0, 2.0, 1.0, 5.0, 2.0, 9.0, 3.0, 6.0, 0.0, 8.0, 1.0, 9.0, 0.0, 6.0, 3.0, 2.0, 2.0, 0.0]",True,250.0,0.75,2500
