,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
413,60,1.0331646999998156,2.0,61065.0,1000.0,0.5,2500
414,61,1.076632199999949,2.0,62066.0,1000.0,0.5,2500
415,62,1.1195763999999144,2.0,63067.0,1000.0,0.5,2500
416,63,1.1619046999999227,2.0,64068.0,1000.0,0.5,2500
417,64,1.2046210999999403,2.0,65069.0,1000.0,0.5,2500
418,65,1.2468638999998802,2.0,66070.0,1000.0,0.5,2500
419,66,1.2896595999998226,2.0,67071.0,1000.0,0.5,2500
420,67,1.3337017999999716,2.0,68072.0,1000.0,0.5,2500
421,68,1.3777847999999722,2.0,69073.0,1000.0,0.5,2500
422,69,1.4223035999998501,2.0,70074.0,1000.0,0.5,2500
423,70,1.4658119999999144,2.0,71075.0,1000.0,0.5,2500
424,71,1.5097622999999203,2.0,72076.0,1000.0,0.5,2500
425,72,1.5536888999999974,2.0,73077.0,1000.0,0.5,2500
426,73,1.5989418999999998,2.0,74078.0,1000.0,0.5,2500
427,74,1.6441430999998374,2.0,75079.0,1000.0,0.5,2500
428,75,1.6878897999999936,2.0,76080.0,1000.0,0.5,2500
429,76,1.7307882000000063,2.0,77081.0,1000.0,0.5,2500
430,77,1.7743826999999328,2.0,78082.0,1000.0,0.5,2500
431,78,1.8173428000000058,2.0,79083.0,1000.0,0.5,2500
432,79,1.8609152999999878,2.0,80084.0,1000.0,0.5,2500
433,80,1.904549599999882,2.0,81085.0,1000.0,0.5,2500
434,81,1.9464210999999523,1.0,82087.0,1000.0,0.5,2500
435,82,1.989896999999928,1.0,83088.0,1000.0,0.5,2500
436,83,0.03536819999999352,1.0,84089.0,1000.0,0.5,2500
437,84,0.08485360000008768,1.0,85090.0,1000.0,0.5,2500
438,85,0.1272707000000537,1.0,86091.0,1000.0,0.5,2500
439,86,0.1696518000001106,1.0,87092.0,1000.0,0.5,2500
440,87,0.21249469999997928,1.0,88093.0,1000.0,0.5,2500
441,88,0.2552860000000692,1.0,89094.0,1000.0,0.5,2500
442,89,0.29924110000001747,1.0,90095.0,1000.0,0.5,2500
443,90,0.3430045000000064,1.0,91096.0,1000.0,0.5,2500
444,91,0.38675820000003114,0.0,92098.0,1000.0,0.5,2500
