,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0.0,534.0,250,0.00660649998462759,"[6, 3, 7, 4, 6, 9, 2, 6, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 5, 1]",True,250.0,0.25,2500
1,250.0,849.0,63007,8.418933499982813,"[9.0, 8.0, 0.0, 9.0, 0.0, 9.0, 8.0, 7.0, 1.0, 9.0, 4.0, 9.0, 3.0, 9.0, 9.0, 4.0, 9.0, 9.0, 3.0, 8.0]",True,250.0,0.25,2500
2,1000.0,849.0,128016,17.447268899995834,"[9.0, 8.0, 0.0, 9.0, 0.0, 9.0, 8.0, 7.0, 1.0, 9.0, 4.0, 9.0, 3.0, 9.0, 9.0, 4.0, 9.0, 9.0, 3.0, 8.0]",True,250.0,0.25,2500
3,2500.0,849.0,128016,17.447268899995834,"[9.0, 8.0, 0.0, 9.0, 0.0, 9.0, 8.0, 7.0, 1.0, 9.0, 4.0, 9.0, 3.0, 9.0, 9.0, 4.0, 9.0, 9.0, 3.0, 8.0]",True,250.0,0.25,2500
